No;time;G;unit;x;x2;y;s;xvar
7258;8;5;225;1;1;5.134220748;1;1
7259;8;5;245;1;1;3.752794298;1;1
7260;8;5;279;1;1;4.525813439;1;1
7261;8;5;285;1;1;4.757443477;1;1
7262;8;5;289;1;1;5.835350602;1;1
7263;8;5;302;1;1;4.132560442;1;1
7264;8;5;327;1;1;5.525798867;1;1
7265;8;5;337;1;1;5.429280019;1;1
7266;8;5;338;1;1;3.627598232;1;1
7267;8;5;345;1;1;2.742395676;1;1
7268;8;5;376;1;1;4.24780635;1;1
7269;8;5;401;1;1;5.931972788;1;1
7270;8;5;422;1;1;4.379721991;1;1
7271;8;5;430;1;1;3.788445839;1;1
7272;8;5;458;1;1;3.456292826;1;1
7273;8;5;467;1;1;3.456572841;1;1
7274;8;5;473;1;1;5.813992158;1;1
7275;8;5;478;1;1;3.9478191;1;1
7276;8;5;484;1;1;4.081145782;1;1
7277;8;5;490;1;1;5.675455872;1;1
7278;8;5;500;1;1;3.362366935;1;1
7279;8;5;502;1;1;3.977871064;1;1
7280;8;5;503;1;1;3.621240459;1;1
7281;8;5;513;1;1;3.732428207;1;1
7282;8;5;524;1;1;5.034182259;1;1
7283;8;5;540;1;1;5.329240186;1;1
7284;8;5;547;1;1;5.081447662;1;1
7285;8;5;552;1;1;4.070629756;1;1
7286;8;5;556;1;1;5.511373407;1;1
7287;8;5;577;1;1;5.899769769;1;1
7288;8;5;584;1;1;4.423690262;1;1
7289;8;5;587;1;1;3.777645269;1;1
7290;8;5;596;1;1;4.009556206;1;1
7291;8;5;601;1;1;4.507744129;1;1
7292;8;5;610;1;1;3.324824228;1;1
7293;8;5;616;1;1;3.276542512;1;1
7294;8;5;621;1;1;5.308855627;1;1
7295;8;5;622;1;1;5.238637784;1;1
7296;8;5;623;1;1;4.127717729;1;1
7297;8;5;624;1;1;4.549537133;1;1
7298;8;5;641;1;1;3.79811238;1;1
7299;8;5;644;1;1;3.1125037;1;1
7300;8;5;645;1;1;3.897770722;1;1
7301;8;5;656;1;1;4.213712991;1;1
7302;8;5;737;1;1;3.709323332;1;1
7303;8;5;743;1;1;5.153518969;1;1
7304;8;5;770;1;1;3.705377563;1;1
7305;8;5;852;1;1;4.092631753;1;1
7306;8;5;920;1;1;4.279660887;1;1
7307;8;5;931;1;1;6.026724651;1;1
7308;8;5;934;1;1;3.672986611;1;1
7309;8;5;936;1;1;4.845035808;1;1
7310;8;5;960;1;1;6.208518503;1;1
7311;8;5;988;1;1;5.094859409;1;1
7312;8;6;47;1;1;5.474988421;1;1
7313;8;6;52;1;1;5.145735048;1;1
7314;8;6;57;1;1;6.103982878;1;1
7315;8;6;64;1;1;6.381039667;1;1
7316;8;6;66;1;1;5.576967449;1;1
7317;8;6;78;1;1;5.96719441;1;1
7318;8;6;83;1;1;5.507019171;1;1
7319;8;6;99;1;1;5.326686361;1;1
7320;8;6;103;1;1;4.545735097;1;1
7321;8;6;121;1;1;5.201507617;1;1
7322;8;6;148;1;1;5.383216074;1;1
7323;8;6;167;1;1;4.334570742;1;1
7324;8;6;175;1;1;4.01308234;1;1
7325;8;6;182;1;1;5.414637688;1;1
7326;8;6;219;1;1;5.815682973;1;1
7327;8;6;240;1;1;5.356386812;1;1
7328;8;6;243;1;1;3.634796577;1;1
7329;8;6;249;1;1;5.375842307;1;1
7330;8;6;274;1;1;3.379493239;1;1
7331;8;6;305;1;1;4.437355881;1;1
7332;8;6;308;1;1;4.097928315;1;1
7333;8;6;309;1;1;5.545816547;1;1
7334;8;6;313;1;1;5.828390729;1;1
7335;8;6;320;1;1;5.507337917;1;1
7336;8;6;321;1;1;6.589160868;1;1
7337;8;6;331;1;1;4.020073914;1;1
7338;8;6;334;1;1;6.023440834;1;1
7339;8;6;349;1;1;3.259605165;1;1
7340;8;6;358;1;1;6.267177133;1;1
7341;8;6;359;1;1;4.789393833;1;1
7342;8;6;379;1;1;4.048674067;1;1
7343;8;6;383;1;1;4.338582859;1;1
7344;8;6;409;1;1;3.574289418;1;1
7345;8;6;424;1;1;3.938481393;1;1
7346;8;6;437;1;1;6.507541837;1;1
7347;8;6;444;1;1;5.320432764;1;1
7348;8;6;460;1;1;5.893333939;1;1
7349;8;6;462;1;1;5.593793203;1;1
7350;8;6;466;1;1;4.248585686;1;1
7351;8;6;469;1;1;4.055099335;1;1
7352;8;6;471;1;1;5.401556134;1;1
7353;8;6;493;1;1;5.084344422;1;1
7354;8;6;498;1;1;4.953257761;1;1
7355;8;6;508;1;1;5.114157214;1;1
7356;8;6;511;1;1;5.832039882;1;1
7357;8;6;525;1;1;6.676784519;1;1
7358;8;6;527;1;1;5.442299365;1;1
7359;8;6;553;1;1;4.728069409;1;1
7360;8;6;566;1;1;4.258886192;1;1
7361;8;6;573;1;1;5.434117843;1;1
7362;8;6;583;1;1;7.213061737;1;1
7363;8;6;605;1;1;5.690252022;1;1
7364;8;6;632;1;1;6.834324859;1;1
7365;8;6;634;1;1;4.891154629;1;1
7366;8;6;638;1;1;5.242699561;1;1
7367;8;6;647;1;1;7.30949631;1;1
7368;8;6;660;1;1;5.506629661;1;1
7369;8;6;663;1;1;5.563968492;1;1
7370;8;6;675;1;1;4.946365927;1;1
7371;8;6;685;1;1;5.817223223;1;1
7372;8;6;710;1;1;6.430825493;1;1
7373;8;6;744;1;1;4.479955902;1;1
7374;8;6;764;1;1;6.929016791;1;1
7375;8;6;773;1;1;5.06395396;1;1
7376;8;6;797;1;1;4.012612229;1;1
7377;8;6;798;1;1;5.33916599;1;1
7378;8;6;818;1;1;6.274103442;1;1
7379;8;6;826;1;1;4.589796946;1;1
7380;8;6;828;1;1;5.431372628;1;1
7381;8;6;884;1;1;5.120085253;1;1
7382;8;6;889;1;1;5.93717698;1;1
7383;8;6;909;1;1;5.59557527;1;1
7384;8;6;917;1;1;5.119101124;1;1
7385;8;6;922;1;1;5.164354623;1;1
7386;8;6;941;1;1;6.311047193;1;1
7387;8;6;966;1;1;6.589835234;1;1
7388;8;6;973;1;1;4.668959377;1;1
7389;8;6;979;1;1;6.656567292;1;1
7390;8;7;4;1;1;7.508919563;1;1
7391;8;7;43;1;1;7.638122901;1;1
7392;8;7;54;1;1;6.25386319;1;1
7393;8;7;56;1;1;7.871429809;1;1
7394;8;7;58;1;1;6.035200393;1;1
7395;8;7;60;1;1;4.964798155;1;1
7396;8;7;79;1;1;7.177374511;1;1
7397;8;7;85;1;1;7.755639457;1;1
7398;8;7;88;1;1;8.919436143;1;1
7399;8;7;89;1;1;8.025004187;1;1
7400;8;7;96;1;1;6.905475036;1;1
7401;8;7;101;1;1;6.823334589;1;1
7402;8;7;130;1;1;8.503958104;1;1
7403;8;7;152;1;1;6.677820244;1;1
7404;8;7;156;1;1;7.424570178;1;1
7405;8;7;166;1;1;6.450744779;1;1
7406;8;7;187;1;1;7.404349701;1;1
7407;8;7;188;1;1;7.157142708;1;1
7408;8;7;195;1;1;6.265156218;1;1
7409;8;7;198;1;1;8.427042974;1;1
7410;8;7;216;1;1;7.977508881;1;1
7411;8;7;260;1;1;6.725756478;1;1
7412;8;7;270;1;1;7.68218105;1;1
7413;8;7;303;1;1;8.589469322;1;1
7414;8;7;336;1;1;8.160977233;1;1
7415;8;7;360;1;1;9.078197409;1;1
7416;8;7;361;1;1;7.094824237;1;1
7417;8;7;364;1;1;7.477669892;1;1
7418;8;7;367;1;1;5.843720466;1;1
7419;8;7;385;1;1;5.614066331;1;1
7420;8;7;390;1;1;6.973082371;1;1
7421;8;7;397;1;1;6.491887047;1;1
7422;8;7;400;1;1;8.431928807;1;1
7423;8;7;415;1;1;7.290606069;1;1
7424;8;7;429;1;1;6.020347911;1;1
7425;8;7;434;1;1;6.009575293;1;1
7426;8;7;445;1;1;6.295345785;1;1
7427;8;7;451;1;1;6.519862106;1;1
7428;8;7;457;1;1;7.878965746;1;1
7429;8;7;464;1;1;5.853271355;1;1
7430;8;7;477;1;1;8.325826938;1;1
7431;8;7;480;1;1;5.878846423;1;1
7432;8;7;501;1;1;7.511464003;1;1
7433;8;7;522;1;1;6.233173271;1;1
7434;8;7;550;1;1;7.59263052;1;1
7435;8;7;560;1;1;6.599132096;1;1
7436;8;7;561;1;1;5.825553121;1;1
7437;8;7;563;1;1;5.495546077;1;1
7438;8;7;581;1;1;8.485305038;1;1
7439;8;7;602;1;1;7.172001192;1;1
7440;8;7;603;1;1;7.265227039;1;1
7441;8;7;618;1;1;6.068347136;1;1
7442;8;7;648;1;1;7.435622156;1;1
7443;8;7;651;1;1;6.879386754;1;1
7444;8;7;668;1;1;6.659688631;1;1
7445;8;7;672;1;1;8.074571375;1;1
7446;8;7;673;1;1;4.804139647;1;1
7447;8;7;674;1;1;6.802648803;1;1
7448;8;7;676;1;1;7.228778676;1;1
7449;8;7;678;1;1;6.344345148;1;1
7450;8;7;693;1;1;7.953761426;1;1
7451;8;7;711;1;1;7.132906238;1;1
7452;8;7;761;1;1;7.368369035;1;1
7453;8;7;767;1;1;7.425337593;1;1
7454;8;7;771;1;1;5.627589933;1;1
7455;8;7;804;1;1;6.772779209;1;1
7456;8;7;805;1;1;6.311543294;1;1
7457;8;7;848;1;1;6.293752125;1;1
7458;8;7;863;1;1;6.647018752;1;1
7459;8;7;877;1;1;8.065933691;1;1
7460;8;7;926;1;1;6.543525004;1;1
7461;8;7;927;1;1;8.104883215;1;1
7462;8;7;935;1;1;6.812588733;1;1
7463;8;7;947;1;1;6.012761611;1;1
7464;8;7;955;1;1;5.130258378;1;1
7465;8;7;981;1;1;7.114687966;1;1
7466;8;7;994;1;1;5.794824158;1;1
7467;8;7;996;1;1;6.678243542;1;1
7468;8;8;3;1;1;6.908674834;1;1
7469;8;8;20;1;1;6.95491282;1;1
7470;8;8;25;1;1;5.927464594;1;1
7471;8;8;28;1;1;4.188075002;1;1
7472;8;8;29;1;1;4.692550564;1;1
7473;8;8;70;1;1;5.94284527;1;1
7474;8;8;73;1;1;5.48343247;1;1
7475;8;8;91;1;1;7.81159569;1;1
7476;8;8;112;1;1;5.651836972;1;1
7477;8;8;129;1;1;5.919130268;1;1
7478;8;8;179;1;1;5.379952122;1;1
7479;8;8;181;1;1;3.285484914;1;1
7480;8;8;184;1;1;6.658205991;1;1
7481;8;8;186;1;1;5.828953616;1;1
7482;8;8;191;1;1;7.300609611;1;1
7483;8;8;201;1;1;5.625103538;1;1
7484;8;8;209;1;1;5.607520889;1;1
7485;8;8;215;1;1;4.587871931;1;1
7486;8;8;230;1;1;9.815624357;1;1
7487;8;8;239;1;1;6.412160733;1;1
7488;8;8;280;1;1;5.041510055;1;1
7489;8;8;287;1;1;7.911219064;1;1
7490;8;8;310;1;1;6.481105216;1;1
7491;8;8;323;1;1;6.195362063;1;1
7492;8;8;352;1;1;6.934532743;1;1
7493;8;8;365;1;1;7.812996065;1;1
7494;8;8;389;1;1;6.974230088;1;1
7495;8;8;394;1;1;4.124490502;1;1
7496;8;8;395;1;1;6.132094919;1;1
7497;8;8;396;1;1;7.174584228;1;1
7498;8;8;399;1;1;6.602962505;1;1
7499;8;8;402;1;1;5.761535719;1;1
7500;8;8;406;1;1;7.571542254;1;1
7501;8;8;431;1;1;6.312534748;1;1
7502;8;8;436;1;1;6.462136898;1;1
7503;8;8;439;1;1;4.596222615;1;1
7504;8;8;442;1;1;5.756841153;1;1
7505;8;8;448;1;1;6.813405891;1;1
7506;8;8;450;1;1;7.339449592;1;1
7507;8;8;452;1;1;6.28133776;1;1
7508;8;8;476;1;1;7.087997761;1;1
7509;8;8;481;1;1;5.655006487;1;1
7510;8;8;497;1;1;7.281413558;1;1
7511;8;8;546;1;1;6.240466931;1;1
7512;8;8;548;1;1;5.32427899;1;1
7513;8;8;555;1;1;6.632590037;1;1
7514;8;8;576;1;1;5.96175666;1;1
7515;8;8;585;1;1;5.831344008;1;1
7516;8;8;639;1;1;8.145865434;1;1
7517;8;8;652;1;1;5.690848544;1;1
7518;8;8;671;1;1;7.541140614;1;1
7519;8;8;687;1;1;5.363929194;1;1
7520;8;8;695;1;1;7.262067533;1;1
7521;8;8;700;1;1;8.303337602;1;1
7522;8;8;722;1;1;6.104071712;1;1
7523;8;8;723;1;1;4.91231242;1;1
7524;8;8;725;1;1;7.451651162;1;1
7525;8;8;749;1;1;5.430944544;1;1
7526;8;8;759;1;1;6.195581785;1;1
7527;8;8;779;1;1;7.858046156;1;1
7528;8;8;785;1;1;5.356455436;1;1
7529;8;8;789;1;1;5.813184185;1;1
7530;8;8;795;1;1;5.145928608;1;1
7531;8;8;796;1;1;7.096165517;1;1
7532;8;8;840;1;1;6.815447995;1;1
7533;8;8;842;1;1;7.124515712;1;1
7534;8;8;851;1;1;6.257473972;1;1
7535;8;8;869;1;1;5.1632108;1;1
7536;8;8;890;1;1;3.719099055;1;1
7537;8;8;897;1;1;6.205430925;1;1
7538;8;8;899;1;1;8.366132055;1;1
7539;8;8;906;1;1;6.113199943;1;1
7540;8;8;939;1;1;6.324349903;1;1
7541;8;8;956;1;1;7.325558902;1;1
7542;8;8;971;1;1;5.465065007;1;1
7543;8;8;990;1;1;5.447170705;1;1
7544;8;8;992;1;1;6.179351167;1;1
7545;8;9;5;1;1;4.166680694;1;1
7546;8;9;15;1;1;4.961815882;1;1
7547;8;9;34;1;1;3.594889213;1;1
7548;8;9;49;1;1;3.510715169;1;1
7549;8;9;63;1;1;4.889703318;1;1
7550;8;9;93;1;1;5.294950232;1;1
7551;8;9;126;1;1;3.791128194;1;1
7552;8;9;127;1;1;5.167116698;1;1
7553;8;9;128;1;1;5.257689735;1;1
7554;8;9;160;1;1;5.129089448;1;1
7555;8;9;205;1;1;3.978957002;1;1
7556;8;9;207;1;1;6.133505275;1;1
7557;8;9;231;1;1;4.219209179;1;1
7558;8;9;241;1;1;5.93698691;1;1
7559;8;9;248;1;1;3.694624782;1;1
7560;8;9;265;1;1;4.272420315;1;1
7561;8;9;275;1;1;2.653506982;1;1
7562;8;9;286;1;1;4.503617594;1;1
7563;8;9;319;1;1;5.508387058;1;1
7564;8;9;330;1;1;5.3734671;1;1
7565;8;9;339;1;1;5.919937261;1;1
7566;8;9;348;1;1;3.859946543;1;1
7567;8;9;351;1;1;4.945310753;1;1
7568;8;9;398;1;1;5.593883337;1;1
7569;8;9;419;1;1;6.869800688;1;1
7570;8;9;428;1;1;3.510889088;1;1
7571;8;9;433;1;1;6.108064894;1;1
7572;8;9;443;1;1;3.491558861;1;1
7573;8;9;453;1;1;3.831171717;1;1
7574;8;9;468;1;1;5.310490428;1;1
7575;8;9;479;1;1;2.457742543;1;1
7576;8;9;516;1;1;3.414502462;1;1
7577;8;9;538;1;1;3.882184956;1;1
7578;8;9;541;1;1;4.257263176;1;1
7579;8;9;597;1;1;4.261916519;1;1
7580;8;9;604;1;1;3.952597275;1;1
7581;8;9;619;1;1;5.675679642;1;1
7582;8;9;620;1;1;3.831338824;1;1
7583;8;9;626;1;1;5.738577979;1;1
7584;8;9;661;1;1;4.859210866;1;1
7585;8;9;666;1;1;4.690614328;1;1
7586;8;9;689;1;1;5.649638101;1;1
7587;8;9;708;1;1;4.451165318;1;1
7588;8;9;709;1;1;5.413541678;1;1
7589;8;9;712;1;1;4.258820258;1;1
7590;8;9;721;1;1;6.283680189;1;1
7591;8;9;730;1;1;5.833068267;1;1
7592;8;9;734;1;1;4.58911149;1;1
7593;8;9;736;1;1;4.261670412;1;1
7594;8;9;742;1;1;4.895860063;1;1
7595;8;9;747;1;1;4.513387573;1;1
7596;8;9;752;1;1;5.046389358;1;1
7597;8;9;754;1;1;3.583378766;1;1
7598;8;9;760;1;1;3.882360335;1;1
7599;8;9;765;1;1;5.20277203;1;1
7600;8;9;772;1;1;5.45397525;1;1
7601;8;9;776;1;1;5.70585757;1;1
7602;8;9;777;1;1;4.831350212;1;1
7603;8;9;784;1;1;3.898521038;1;1
7604;8;9;786;1;1;5.799742302;1;1
7605;8;9;788;1;1;4.344552441;1;1
7606;8;9;790;1;1;4.527468213;1;1
7607;8;9;809;1;1;4.743021329;1;1
7608;8;9;816;1;1;4.530387145;1;1
7609;8;9;827;1;1;3.527481703;1;1
7610;8;9;829;1;1;5.748183391;1;1
7611;8;9;834;1;1;4.179163971;1;1
7612;8;9;880;1;1;5.637136524;1;1
7613;8;9;895;1;1;4.924436013;1;1
7614;8;9;921;1;1;3.77898054;1;1
7615;8;9;925;1;1;3.75511555;1;1
7616;8;9;937;1;1;5.248265039;1;1
7617;8;9;945;1;1;4.964250132;1;1
7618;8;9;959;1;1;5.168899656;1;1
7619;8;9;967;1;1;3.203910903;1;1
7620;8;9;976;1;1;5.364057713;1;1
7621;8;9;983;1;1;3.893369304;1;1
7622;8;9;991;1;1;5.692001034;1;1
7623;8;10;8;1;1;4.674168738;1;1
7624;8;10;24;1;1;4.456335884;1;1
7625;8;10;42;1;1;4.735358522;1;1
7626;8;10;62;1;1;5.964105602;1;1
7627;8;10;75;1;1;4.808338865;1;1
7628;8;10;87;1;1;5.067861907;1;1
7629;8;10;94;1;1;5.213996453;1;1
7630;8;10;100;1;1;4.137104982;1;1
7631;8;10;102;1;1;3.351113185;1;1
7632;8;10;107;1;1;4.743766156;1;1
7633;8;10;137;1;1;4.069126395;1;1
7634;8;10;147;1;1;4.370306651;1;1
7635;8;10;155;1;1;4.621459964;1;1
7636;8;10;165;1;1;4.680939742;1;1
7637;8;10;174;1;1;5.231862185;1;1
7638;8;10;176;1;1;4.444629371;1;1
7639;8;10;177;1;1;5.081671739;1;1
7640;8;10;193;1;1;5.0559222;1;1
7641;8;10;218;1;1;7.418043615;1;1
7642;8;10;220;1;1;4.537924922;1;1
7643;8;10;222;1;1;5.652686239;1;1
7644;8;10;228;1;1;3.90599446;1;1
7645;8;10;244;1;1;4.210947274;1;1
7646;8;10;263;1;1;3.791383118;1;1
7647;8;10;269;1;1;3.985307769;1;1
7648;8;10;293;1;1;3.867294606;1;1
7649;8;10;311;1;1;4.848506957;1;1
7650;8;10;312;1;1;6.175255428;1;1
7651;8;10;343;1;1;5.562798251;1;1
7652;8;10;356;1;1;5.248974856;1;1
7653;8;10;357;1;1;6.61493041;1;1
7654;8;10;362;1;1;4.589187099;1;1
7655;8;10;369;1;1;4.322277317;1;1
7656;8;10;373;1;1;3.89726129;1;1
7657;8;10;381;1;1;4.314777777;1;1
7658;8;10;414;1;1;5.108142654;1;1
7659;8;10;447;1;1;4.961908309;1;1
7660;8;10;474;1;1;6.669469526;1;1
7661;8;10;517;1;1;5.157515769;1;1
7662;8;10;523;1;1;4.590999667;1;1
7663;8;10;526;1;1;5.510084842;1;1
7664;8;10;528;1;1;3.979729852;1;1
7665;8;10;537;1;1;3.969745005;1;1
7666;8;10;539;1;1;5.269216839;1;1
7667;8;10;545;1;1;2.073619625;1;1
7668;8;10;551;1;1;6.518343659;1;1
7669;8;10;562;1;1;6.049904089;1;1
7670;8;10;571;1;1;5.268147688;1;1
7671;8;10;606;1;1;3.979871533;1;1
7672;8;10;637;1;1;4.15150938;1;1
7673;8;10;642;1;1;2.372153501;1;1
7674;8;10;646;1;1;5.242564489;1;1
7675;8;10;650;1;1;6.273030932;1;1
7676;8;10;665;1;1;3.293763821;1;1
7677;8;10;667;1;1;5.621744325;1;1
7678;8;10;684;1;1;5.073237944;1;1
7679;8;10;697;1;1;4.558653932;1;1
7680;8;10;702;1;1;3.615881233;1;1
7681;8;10;704;1;1;2.682895374;1;1
7682;8;10;714;1;1;4.419626214;1;1
7683;8;10;716;1;1;4.983461907;1;1
7684;8;10;719;1;1;4.792361165;1;1
7685;8;10;733;1;1;4.50052307;1;1
7686;8;10;735;1;1;4.893279783;1;1
7687;8;10;755;1;1;5.73809029;1;1
7688;8;10;763;1;1;4.937241493;1;1
7689;8;10;792;1;1;5.187650305;1;1
7690;8;10;794;1;1;3.599476973;1;1
7691;8;10;799;1;1;5.277816969;1;1
7692;8;10;807;1;1;4.218342678;1;1
7693;8;10;830;1;1;5.462194136;1;1
7694;8;10;833;1;1;4.693085986;1;1
7695;8;10;893;1;1;4.554201539;1;1
7696;8;10;932;1;1;4.588175681;1;1
7697;8;10;948;1;1;6.819470472;1;1
7698;8;10;958;1;1;4.456995971;1;1
7699;8;10;977;1;1;4.989677346;1;1
7700;8;10;993;1;1;3.160276985;1;1
7701;8;Inf;1;1;1;4.604355399;1;1
7702;8;Inf;6;1;1;3.702363212;1;1
7703;8;Inf;12;1;1;4.710075111;1;1
7704;8;Inf;14;1;1;5.167568437;1;1
7705;8;Inf;19;1;1;4.724786225;1;1
7706;8;Inf;22;1;1;6.753939129;1;1
7707;8;Inf;27;1;1;4.535871866;1;1
7708;8;Inf;31;1;1;3.048078944;1;1
7709;8;Inf;32;1;1;4.415279092;1;1
7710;8;Inf;35;1;1;5.061286608;1;1
7711;8;Inf;39;1;1;4.682550546;1;1
7712;8;Inf;44;1;1;3.755676188;1;1
7713;8;Inf;45;1;1;5.345744073;1;1
7714;8;Inf;48;1;1;4.401200629;1;1
7715;8;Inf;50;1;1;3.948284949;1;1
7716;8;Inf;51;1;1;5.696281392;1;1
7717;8;Inf;65;1;1;4.50875382;1;1
7718;8;Inf;68;1;1;3.550843219;1;1
7719;8;Inf;69;1;1;4.471746071;1;1
7720;8;Inf;77;1;1;5.869881246;1;1
7721;8;Inf;80;1;1;4.960970263;1;1
7722;8;Inf;82;1;1;4.406438388;1;1
7723;8;Inf;86;1;1;4.292336544;1;1
7724;8;Inf;92;1;1;4.452897286;1;1
7725;8;Inf;95;1;1;5.448942922;1;1
7726;8;Inf;97;1;1;4.080329331;1;1
7727;8;Inf;98;1;1;5.285121111;1;1
7728;8;Inf;105;1;1;5.111106713;1;1
7729;8;Inf;106;1;1;4.709098922;1;1
7730;8;Inf;110;1;1;4.251858631;1;1
7731;8;Inf;113;1;1;3.413993384;1;1
7732;8;Inf;114;1;1;4.003830841;1;1
7733;8;Inf;116;1;1;5.492932615;1;1
7734;8;Inf;117;1;1;2.502146359;1;1
7735;8;Inf;118;1;1;3.503448911;1;1
7736;8;Inf;120;1;1;5.146055986;1;1
7737;8;Inf;124;1;1;4.864350454;1;1
7738;8;Inf;125;1;1;4.665161588;1;1
7739;8;Inf;132;1;1;6.444840127;1;1
7740;8;Inf;133;1;1;4.729586437;1;1
7741;8;Inf;138;1;1;3.827741936;1;1
7742;8;Inf;139;1;1;4.884859143;1;1
7743;8;Inf;150;1;1;3.454270252;1;1
7744;8;Inf;154;1;1;4.967375025;1;1
7745;8;Inf;159;1;1;4.444646255;1;1
7746;8;Inf;164;1;1;5.04958521;1;1
7747;8;Inf;168;1;1;3.18949159;1;1
7748;8;Inf;169;1;1;4.721105191;1;1
7749;8;Inf;171;1;1;4.351453017;1;1
7750;8;Inf;172;1;1;4.388992738;1;1
7751;8;Inf;178;1;1;6.293717659;1;1
7752;8;Inf;180;1;1;5.60110762;1;1
7753;8;Inf;183;1;1;4.717715223;1;1
7754;8;Inf;192;1;1;5.59110899;1;1
7755;8;Inf;199;1;1;4.476247624;1;1
7756;8;Inf;203;1;1;3.43287815;1;1
7757;8;Inf;204;1;1;2.824354652;1;1
7758;8;Inf;206;1;1;4.507060031;1;1
7759;8;Inf;208;1;1;6.142367129;1;1
7760;8;Inf;211;1;1;5.447853343;1;1
7761;8;Inf;212;1;1;4.545826932;1;1
7762;8;Inf;213;1;1;3.881776001;1;1
7763;8;Inf;214;1;1;4.719623707;1;1
7764;8;Inf;226;1;1;5.040263042;1;1
7765;8;Inf;227;1;1;4.212867106;1;1
7766;8;Inf;229;1;1;4.155499724;1;1
7767;8;Inf;232;1;1;5.658184914;1;1
7768;8;Inf;235;1;1;2.593344507;1;1
7769;8;Inf;237;1;1;5.539774656;1;1
7770;8;Inf;242;1;1;4.537250449;1;1
7771;8;Inf;250;1;1;4.7867736;1;1
7772;8;Inf;251;1;1;5.376676784;1;1
7773;8;Inf;255;1;1;3.041045003;1;1
7774;8;Inf;256;1;1;4.448565403;1;1
7775;8;Inf;257;1;1;6.278299911;1;1
7776;8;Inf;258;1;1;4.646921871;1;1
7777;8;Inf;264;1;1;4.881093006;1;1
7778;8;Inf;267;1;1;5.098578523;1;1
7779;8;Inf;271;1;1;5.938971052;1;1
7780;8;Inf;273;1;1;3.995173059;1;1
7781;8;Inf;276;1;1;4.793968473;1;1
7782;8;Inf;277;1;1;3.969298576;1;1
7783;8;Inf;281;1;1;3.894984529;1;1
7784;8;Inf;282;1;1;5.451399246;1;1
7785;8;Inf;283;1;1;4.522980052;1;1
7786;8;Inf;290;1;1;5.369027356;1;1
7787;8;Inf;294;1;1;5.923769921;1;1
7788;8;Inf;298;1;1;5.141981022;1;1
7789;8;Inf;300;1;1;3.558427045;1;1
7790;8;Inf;306;1;1;1.841794526;1;1
7791;8;Inf;307;1;1;3.928667663;1;1
7792;8;Inf;316;1;1;2.983039562;1;1
7793;8;Inf;317;1;1;5.252866153;1;1
7794;8;Inf;318;1;1;5.0790248;1;1
7795;8;Inf;322;1;1;5.10219431;1;1
7796;8;Inf;325;1;1;6.119982198;1;1
7797;8;Inf;329;1;1;6.193275505;1;1
7798;8;Inf;333;1;1;5.818440309;1;1
7799;8;Inf;340;1;1;4.205681082;1;1
7800;8;Inf;344;1;1;3.173648832;1;1
7801;8;Inf;346;1;1;4.874078703;1;1
7802;8;Inf;347;1;1;5.096540344;1;1
7803;8;Inf;353;1;1;3.354843697;1;1
7804;8;Inf;354;1;1;6.571834889;1;1
7805;8;Inf;355;1;1;5.724841914;1;1
7806;8;Inf;363;1;1;5.470614;1;1
7807;8;Inf;371;1;1;5.5449448;1;1
7808;8;Inf;372;1;1;4.102436276;1;1
7809;8;Inf;378;1;1;4.631032053;1;1
7810;8;Inf;380;1;1;4.507218684;1;1
7811;8;Inf;384;1;1;4.292854245;1;1
7812;8;Inf;386;1;1;4.520387514;1;1
7813;8;Inf;387;1;1;5.608767247;1;1
7814;8;Inf;392;1;1;3.484256513;1;1
7815;8;Inf;403;1;1;3.534977383;1;1
7816;8;Inf;404;1;1;4.115433939;1;1
7817;8;Inf;410;1;1;4.485989194;1;1
7818;8;Inf;413;1;1;3.891745212;1;1
7819;8;Inf;420;1;1;3.759162827;1;1
7820;8;Inf;421;1;1;4.650653529;1;1
7821;8;Inf;423;1;1;2.922640303;1;1
7822;8;Inf;425;1;1;5.562530134;1;1
7823;8;Inf;427;1;1;5.179035767;1;1
7824;8;Inf;435;1;1;4.474356464;1;1
7825;8;Inf;446;1;1;6.948049739;1;1
7826;8;Inf;454;1;1;6.485887786;1;1
7827;8;Inf;455;1;1;4.470060055;1;1
7828;8;Inf;463;1;1;3.722048254;1;1
7829;8;Inf;472;1;1;3.854596762;1;1
7830;8;Inf;482;1;1;4.004826729;1;1
7831;8;Inf;483;1;1;4.415943349;1;1
7832;8;Inf;488;1;1;5.717607287;1;1
7833;8;Inf;489;1;1;3.886040229;1;1
7834;8;Inf;492;1;1;4.575970179;1;1
7835;8;Inf;494;1;1;4.523526004;1;1
7836;8;Inf;495;1;1;4.677623828;1;1
7837;8;Inf;496;1;1;5.30909528;1;1
7838;8;Inf;499;1;1;2.589219465;1;1
7839;8;Inf;504;1;1;5.311094066;1;1
7840;8;Inf;509;1;1;5.946092175;1;1
7841;8;Inf;510;1;1;5.068345756;1;1
7842;8;Inf;514;1;1;4.46393339;1;1
7843;8;Inf;515;1;1;3.421437419;1;1
7844;8;Inf;520;1;1;5.491207822;1;1
7845;8;Inf;521;1;1;5.158640362;1;1
7846;8;Inf;529;1;1;4.935489239;1;1
7847;8;Inf;531;1;1;4.468505542;1;1
7848;8;Inf;533;1;1;4.502004307;1;1
7849;8;Inf;535;1;1;3.355791033;1;1
7850;8;Inf;544;1;1;3.955413865;1;1
7851;8;Inf;549;1;1;5.463078289;1;1
